position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
4962502 -0.100868 12 1899 149 1e-05 1e-05 1e-05 5 750 0
4977502 -0.0244305 0 2 741 1e-05 1e-05 1e-05 5 750 0
27501 -0.021097 0 206 1328 1e-05 1e-05 1e-05 5 1500 0
132501 0.0193134 0 1 1500 1e-05 1e-05 1e-05 5 1500 0
132502 0.0843544 622 0 481 1e-05 1e-05 1e-05 5 1500 0
192501 -0.084172 0 1358 592 1e-05 1e-05 1e-05 5 1500 0
207501 -0.0229137 104 0 1423 1e-05 1e-05 1e-05 5 1500 0
342502 -0.0539706 1 0 1498 1e-05 1e-05 1e-05 5 1500 0
387502 -0.0735345 0 2000 193 1e-05 1e-05 1e-05 5 1500 0
455002 -0.0169368 6 0 1484 1e-05 1e-05 1e-05 5 1500 0
537502 -0.00520931 1 0 1500 1e-05 1e-05 1e-05 5 1500 0
567501 0.00878255 0 58 1323 1e-05 1e-05 1e-05 5 1500 0
620001 0.0607031 2000 0 123 1e-05 1e-05 1e-05 5 1500 0
620002 0.0615536 0 16 1482 1e-05 1e-05 1e-05 5 1500 0
642502 -0.0557896 69 0 1356 1e-05 1e-05 1e-05 5 1500 0
650001 -0.00567391 0 1 1499 1e-05 1e-05 1e-05 5 1500 0
650002 -0.0941015 0 1502 386 1e-05 1e-05 1e-05 5 1500 0
920001 -0.0363331 0 121 1285 1e-05 1e-05 1e-05 5 1500 0
1310002 0.0580344 424 0 683 1e-05 1e-05 1e-05 5 1500 0
1310002 -0.00641251 6 0 1487 1e-05 1e-05 1e-05 5 1500 0
1362501 -0.0326021 0 912 198 1e-05 1e-05 1e-05 5 1500 0
1610001 0.0853878 0 58 1433 1e-05 1e-05 1e-05 5 1500 0
1610001 -0.00230993 73 0 1342 1e-05 1e-05 1e-05 5 1500 0
1617502 0.0967582 0 3 1498 1e-05 1e-05 1e-05 5 1500 0
1617502 -0.102822 47 0 1137 1e-05 1e-05 1e-05 5 1500 0
1632501 -0.06884 2 0 1491 1e-05 1e-05 1e-05 5 1500 0
1632502 -0.0598192 0 248 416 1e-05 1e-05 1e-05 5 1500 0
1662502 0.118149 5 0 1481 1e-05 1e-05 1e-05 5 1500 0
1662502 0.00133483 0 2 1499 1e-05 1e-05 1e-05 5 1500 0
1677501 0.0373813 0 10 1431 1e-05 1e-05 1e-05 5 1500 0
1677501 -0.0782076 3 0 1483 1e-05 1e-05 1e-05 5 1500 0
1677502 0.0317672 3 0 1497 1e-05 1e-05 1e-05 5 1500 0
1677502 -0.0387297 0 7 178 1e-05 1e-05 1e-05 5 1500 0
1737502 -0.0192035 0 1 1487 1e-05 1e-05 1e-05 5 1500 0
2030001 -0.0144484 0 46 1431 1e-05 1e-05 1e-05 5 1500 0
2030002 0.0578239 329 0 981 1e-05 1e-05 1e-05 5 1500 0
2037501 0.0798084 0 21 1484 1e-05 1e-05 1e-05 5 1500 0
2037502 -0.0383402 7 0 1171 1e-05 1e-05 1e-05 5 1500 0
2037502 -0.0108746 4 0 1492 1e-05 1e-05 1e-05 5 1500 0
2045002 0.0820015 216 0 1273 1e-05 1e-05 1e-05 5 1500 0
2112501 -0.0533009 0 103 884 1e-05 1e-05 1e-05 5 1500 0
2112502 0.0213757 0 7 1492 1e-05 1e-05 1e-05 5 1500 0
2150002 -0.0179236 7 0 1497 1e-05 1e-05 1e-05 5 1500 0
2210001 -0.0601998 0 3 1499 1e-05 1e-05 1e-05 5 1500 0
2262502 -0.0586211 0 58 1362 1e-05 1e-05 1e-05 5 1500 0
2262502 0.011164 2 0 1499 1e-05 1e-05 1e-05 5 1500 0
2300002 -0.0242982 10 0 1494 1e-05 1e-05 1e-05 5 1500 0
2330001 0.0400884 0 4 1434 1e-05 1e-05 1e-05 5 1500 0
2330001 -0.0106056 0 4 1475 1e-05 1e-05 1e-05 5 1500 0
2330002 0.0863527 1793 32 437 1e-05 1e-05 1e-05 5 1500 0
2330002 -0.0550564 2 0 1499 1e-05 1e-05 1e-05 5 1500 0
2352502 -0.0373943 0 1 1500 1e-05 1e-05 1e-05 5 1500 0
2390001 -0.0181059 0 40 1294 1e-05 1e-05 1e-05 5 1500 0
2457502 0.0688633 1722 0 350 1e-05 1e-05 1e-05 5 1500 0
2457502 -0.0247994 1 0 1496 1e-05 1e-05 1e-05 5 1500 0
2495002 -0.0100439 0 1510 99 1e-05 1e-05 1e-05 5 1500 0
2495002 -0.0497002 0 1 1498 1e-05 1e-05 1e-05 5 1500 0
2892501 -0.0609563 0 1 1494 1e-05 1e-05 1e-05 5 1500 0
2892501 -0.0240514 2 0 1496 1e-05 1e-05 1e-05 5 1500 0
2892501 -0.0479 5 0 1490 1e-05 1e-05 1e-05 5 1500 0
3005001 -0.0268285 0 667 252 1e-05 1e-05 1e-05 5 1500 0
3005001 -0.0442696 15 0 1363 1e-05 1e-05 1e-05 5 1500 0
3005001 0.0202751 0 1 1500 1e-05 1e-05 1e-05 5 1500 0
3005001 -0.0159945 0 527 945 1e-05 1e-05 1e-05 5 1500 0
3207501 0.102348 2000 1 229 1e-05 1e-05 1e-05 5 1500 0
3207501 0.103501 2 0 1475 1e-05 1e-05 1e-05 5 1500 0
3507502 -0.151602 0 17 1388 1e-05 1e-05 1e-05 5 1500 0
3620001 -0.00315502 6 0 1494 1e-05 1e-05 1e-05 5 1500 0
3620001 0.0494262 0 509 1069 1e-05 1e-05 1e-05 5 1500 0
3620002 0.025399 1319 36 795 1e-05 1e-05 1e-05 5 1500 0
3620002 -0.110623 0 322 1183 1e-05 1e-05 1e-05 5 1500 0
3710001 -0.0575866 0 1 1429 1e-05 1e-05 1e-05 5 1500 0
3710001 0.0563367 1653 33 351 1e-05 1e-05 1e-05 5 1500 0
3747501 -0.0182668 2 0 1486 1e-05 1e-05 1e-05 5 1500 0
3747502 0.0108204 0 1 1480 1e-05 1e-05 1e-05 5 1500 0
3830001 0.0934441 0 35 1472 1e-05 1e-05 1e-05 5 1500 0
3897502 0.000852442 0 6 1477 1e-05 1e-05 1e-05 5 1500 0
4070001 0.0198442 0 7 1490 1e-05 1e-05 1e-05 5 1500 0
4070001 0.0420434 1388 0 195 1e-05 1e-05 1e-05 5 1500 0
4122501 0.146837 211 0 623 1e-05 1e-05 1e-05 5 1500 0
4122502 -0.0972596 0 2000 23 1e-05 1e-05 1e-05 5 1500 0
4160001 -0.00285636 0 2 1487 1e-05 1e-05 1e-05 5 1500 0
4310001 -0.0807015 2 0 1491 1e-05 1e-05 1e-05 5 1500 0
4400001 -0.0182239 0 3 1498 1e-05 1e-05 1e-05 5 1500 0
4482501 -0.0325005 3 0 1474 1e-05 1e-05 1e-05 5 1500 0
4580001 -0.122878 0 22 1341 1e-05 1e-05 1e-05 5 1500 0
4580001 -0.0270019 0 136 1013 1e-05 1e-05 1e-05 5 1500 0
4662501 -0.0392773 0 5 1490 1e-05 1e-05 1e-05 5 1500 0
4662501 -0.0538312 0 140 767 1e-05 1e-05 1e-05 5 1500 0
4722502 0.0250639 0 5 1451 1e-05 1e-05 1e-05 5 1500 0
4812501 0.0652755 81 0 1053 1e-05 1e-05 1e-05 5 1500 0
4812502 0.0225911 2 0 1499 1e-05 1e-05 1e-05 5 1500 0
4895001 -0.0601049 0 1736 191 1e-05 1e-05 1e-05 5 1500 0
4962502 0.0091192 46 0 1464 1e-05 1e-05 1e-05 5 1500 0
4962502 -0.100868 0 2000 149 1e-05 1e-05 1e-05 5 1500 0
20001 -0.0511068 1 0 750 1e-05 1e-05 1e-05 5 750 1
20002 0.0223876 1 0 749 1e-05 1e-05 1e-05 5 750 1
132502 -0.0161967 0 23 684 1e-05 1e-05 1e-05 5 750 1
140001 -0.105606 0 811 447 1e-05 1e-05 1e-05 5 750 1
140002 0.0882316 35 0 695 1e-05 1e-05 1e-05 5 750 1
170002 0.0192259 0 1 746 1e-05 1e-05 1e-05 5 750 1
192501 -0.0591578 0 1 749 1e-05 1e-05 1e-05 5 750 1
207501 0.0711863 1794 2 6 1e-05 1e-05 1e-05 5 750 1
207501 0.0569285 1422 2 253 1e-05 1e-05 1e-05 5 750 1
342501 0.0306875 11 0 736 1e-05 1e-05 1e-05 5 750 1
342501 -0.0573265 2 0 746 1e-05 1e-05 1e-05 5 750 1
387502 -0.0266205 0 484 46 1e-05 1e-05 1e-05 5 750 1
387502 0.0402078 195 0 478 1e-05 1e-05 1e-05 5 750 1
537501 0.110792 8 0 747 1e-05 1e-05 1e-05 5 750 1
552501 0.0658244 7 0 743 1e-05 1e-05 1e-05 5 750 1
567502 0.0206621 1 0 750 1e-05 1e-05 1e-05 5 750 1
620001 -0.113232 0 1151 359 1e-05 1e-05 1e-05 5 750 1
620001 -0.103398 0 139 212 1e-05 1e-05 1e-05 5 750 1
650002 -0.0315543 0 1 750 1e-05 1e-05 1e-05 5 750 1
747502 -0.0556501 0 22 692 1e-05 1e-05 1e-05 5 750 1
800002 -0.0562901 0 1 750 1e-05 1e-05 1e-05 5 750 1
800002 -0.0491617 0 492 22 1e-05 1e-05 1e-05 5 750 1
920002 0.040039 7 0 736 1e-05 1e-05 1e-05 5 750 1
1310002 0.0788983 0 11 744 1e-05 1e-05 1e-05 5 750 1
1310002 -0.0100143 0 4 747 1e-05 1e-05 1e-05 5 750 1
1310002 0.110746 1396 2 188 1e-05 1e-05 1e-05 5 750 1
1355001 -0.0354649 19 0 738 1e-05 1e-05 1e-05 5 750 1
1362502 0.0768988 389 0 508 1e-05 1e-05 1e-05 5 750 1
1467502 0.0482933 0 17 656 1e-05 1e-05 1e-05 5 750 1
1632501 -0.0106426 0 132 513 1e-05 1e-05 1e-05 5 750 1
1632502 -0.0501969 3 0 749 1e-05 1e-05 1e-05 5 750 1
1662502 -0.0146266 11 0 737 1e-05 1e-05 1e-05 5 750 1
1677501 -0.0428085 0 32 625 1e-05 1e-05 1e-05 5 750 1
1677502 -0.0245915 0 19 105 1e-05 1e-05 1e-05 5 750 1
1917501 0.0240761 0 61 676 1e-05 1e-05 1e-05 5 750 1
1917501 -0.0578483 0 22 624 1e-05 1e-05 1e-05 5 750 1
2030001 0.0400531 0 4 749 1e-05 1e-05 1e-05 5 750 1
2210001 -0.0908886 0 1 750 1e-05 1e-05 1e-05 5 750 1
2210002 -0.0717301 16 0 642 1e-05 1e-05 1e-05 5 750 1
2262502 -0.0196893 5 0 745 1e-05 1e-05 1e-05 5 750 1
2330002 0.0635857 0 4 700 1e-05 1e-05 1e-05 5 750 1
2390001 -0.0187259 2 0 747 1e-05 1e-05 1e-05 5 750 1
2390001 -0.0488727 0 3 740 1e-05 1e-05 1e-05 5 750 1
2390001 0.016802 64 0 243 1e-05 1e-05 1e-05 5 750 1
2390001 0.0498441 0 61 499 1e-05 1e-05 1e-05 5 750 1
2412502 -0.00164698 0 173 620 1e-05 1e-05 1e-05 5 750 1
2457502 0.0518171 7 0 731 1e-05 1e-05 1e-05 5 750 1
2720001 0.0998733 0 2 746 1e-05 1e-05 1e-05 5 750 1
3005001 0.0563702 0 20 518 1e-05 1e-05 1e-05 5 750 1
3005002 0.0489189 270 1 164 1e-05 1e-05 1e-05 5 750 1
3117501 -0.101473 0 1998 39 1e-05 1e-05 1e-05 5 750 1
3117501 0.0527678 1974 2 2 1e-05 1e-05 1e-05 5 750 1
3117502 -0.0529349 69 0 496 1e-05 1e-05 1e-05 5 750 1
3207501 -0.0994067 40 0 682 1e-05 1e-05 1e-05 5 750 1
3507502 -0.0103716 0 1 731 1e-05 1e-05 1e-05 5 750 1
3507502 0.0583141 1 0 743 1e-05 1e-05 1e-05 5 750 1
3620001 0.0792908 214 0 607 1e-05 1e-05 1e-05 5 750 1
3620002 -0.0399112 2 0 729 1e-05 1e-05 1e-05 5 750 1
3710001 -0.114974 0 1 749 1e-05 1e-05 1e-05 5 750 1
3710001 -0.0274736 0 1 750 1e-05 1e-05 1e-05 5 750 1
3710002 0.0691539 1 0 750 1e-05 1e-05 1e-05 5 750 1
3710002 0.00382976 0 15 703 1e-05 1e-05 1e-05 5 750 1
3710002 0.00451007 0 42 624 1e-05 1e-05 1e-05 5 750 1
3747502 -0.00681962 0 124 705 1e-05 1e-05 1e-05 5 750 1
3747502 0.0813764 0 4 737 1e-05 1e-05 1e-05 5 750 1
3830001 0.0961031 1996 2 192 1e-05 1e-05 1e-05 5 750 1
3897502 0.133672 61 0 653 1e-05 1e-05 1e-05 5 750 1
3897502 0.0283085 0 2 732 1e-05 1e-05 1e-05 5 750 1
3987502 0.0662002 0 25 652 1e-05 1e-05 1e-05 5 750 1
4092501 -0.0367449 0 2 736 1e-05 1e-05 1e-05 5 750 1
4092502 -0.00490651 3 0 743 1e-05 1e-05 1e-05 5 750 1
4122501 -0.042002 12 1 93 1e-05 1e-05 1e-05 5 750 1
4122501 0.0477288 100 0 439 1e-05 1e-05 1e-05 5 750 1
4122501 -0.0130416 3 0 737 1e-05 1e-05 1e-05 5 750 1
4160001 -0.0960627 51 1998 23 1e-05 1e-05 1e-05 5 750 1
4482501 0.0207689 14 0 721 1e-05 1e-05 1e-05 5 750 1
4482501 0.0214314 17 0 627 1e-05 1e-05 1e-05 5 750 1
4580002 0.0243585 24 0 617 1e-05 1e-05 1e-05 5 750 1
4662501 0.0750163 458 0 321 1e-05 1e-05 1e-05 5 750 1
4722501 -0.0284081 0 533 217 1e-05 1e-05 1e-05 5 750 1
4895002 -0.0286369 0 147 516 1e-05 1e-05 1e-05 5 750 1
4962502 0.0749754 0 2 749 1e-05 1e-05 1e-05 5 750 1
20002 -0.0127146 0 151 1088 1e-05 1e-05 1e-05 5 1500 1
27502 0.0702627 6 0 1498 1e-05 1e-05 1e-05 5 1500 1
132502 0.00669377 0 6 1329 1e-05 1e-05 1e-05 5 1500 1
132502 0.0392764 0 46 1444 1e-05 1e-05 1e-05 5 1500 1
140001 -0.105606 0 1851 447 1e-05 1e-05 1e-05 5 1500 1
140002 -0.0347366 40 0 1485 1e-05 1e-05 1e-05 5 1500 1
192501 -0.0427578 1 0 1500 1e-05 1e-05 1e-05 5 1500 1
207501 0.0711863 2000 0 6 1e-05 1e-05 1e-05 5 1500 1
207501 0.0569285 2000 0 253 1e-05 1e-05 1e-05 5 1500 1
342501 -0.0138648 5 0 1424 1e-05 1e-05 1e-05 5 1500 1
387501 0.0367334 3 0 1494 1e-05 1e-05 1e-05 5 1500 1
387501 0.0504304 0 39 1315 1e-05 1e-05 1e-05 5 1500 1
387502 -0.0266205 0 1019 46 1e-05 1e-05 1e-05 5 1500 1
387502 0.0402078 339 0 478 1e-05 1e-05 1e-05 5 1500 1
455002 0.0150256 79 0 1339 1e-05 1e-05 1e-05 5 1500 1
537501 0.029217 0 25 1412 1e-05 1e-05 1e-05 5 1500 1
567501 -0.0109395 0 191 1377 1e-05 1e-05 1e-05 5 1500 1
620001 -0.103398 0 68 212 1e-05 1e-05 1e-05 5 1500 1
620001 -0.113232 4 1932 359 1e-05 1e-05 1e-05 5 1500 1
620002 -0.0506586 0 51 854 1e-05 1e-05 1e-05 5 1500 1
650001 -0.0109491 0 6 1471 1e-05 1e-05 1e-05 5 1500 1
650001 -0.0386605 310 0 958 1e-05 1e-05 1e-05 5 1500 1
800002 -0.0491617 0 385 22 1e-05 1e-05 1e-05 5 1500 1
800002 -0.02622 0 299 1118 1e-05 1e-05 1e-05 5 1500 1
1310002 0.110746 2000 0 188 1e-05 1e-05 1e-05 5 1500 1
1310002 0.0558457 0 3 1493 1e-05 1e-05 1e-05 5 1500 1
1355002 -0.0300537 106 0 1417 1e-05 1e-05 1e-05 5 1500 1
1355002 0.00704744 5 0 801 1e-05 1e-05 1e-05 5 1500 1
1362502 0.0768988 319 0 508 1e-05 1e-05 1e-05 5 1500 1
1467501 -0.036256 1 0 1500 1e-05 1e-05 1e-05 5 1500 1
1617502 0.000838772 0 5 1488 1e-05 1e-05 1e-05 5 1500 1
1632502 -0.0320419 0 141 1170 1e-05 1e-05 1e-05 5 1500 1
1632502 -0.0329893 0 195 1208 1e-05 1e-05 1e-05 5 1500 1
1662502 -0.0281201 0 170 1162 1e-05 1e-05 1e-05 5 1500 1
1970001 -0.0214834 0 6 1487 1e-05 1e-05 1e-05 5 1500 1
2015001 -0.0588716 0 304 786 1e-05 1e-05 1e-05 5 1500 1
2015002 0.0110248 0 2 1482 1e-05 1e-05 1e-05 5 1500 1
2015002 0.0753527 248 0 1016 1e-05 1e-05 1e-05 5 1500 1
2030001 0.0518908 90 0 1068 1e-05 1e-05 1e-05 5 1500 1
2037502 0.0165163 0 1 1500 1e-05 1e-05 1e-05 5 1500 1
2045001 0.00477398 43 0 1359 1e-05 1e-05 1e-05 5 1500 1
2045001 -0.054684 0 911 958 1e-05 1e-05 1e-05 5 1500 1
2045002 -0.0374035 0 6 1448 1e-05 1e-05 1e-05 5 1500 1
2112501 -0.0392089 2 0 1494 1e-05 1e-05 1e-05 5 1500 1
2112502 0.0212404 0 6 1458 1e-05 1e-05 1e-05 5 1500 1
2112502 -0.100864 9 0 1455 1e-05 1e-05 1e-05 5 1500 1
2150002 -0.00115431 99 0 1305 1e-05 1e-05 1e-05 5 1500 1
2210001 0.0252844 1 0 1487 1e-05 1e-05 1e-05 5 1500 1
2210002 -0.0645075 2 0 1491 1e-05 1e-05 1e-05 5 1500 1
2262501 0.0651481 0 46 1389 1e-05 1e-05 1e-05 5 1500 1
2262502 -0.0126727 0 1 1500 1e-05 1e-05 1e-05 5 1500 1
2262502 0.0202316 4 0 1494 1e-05 1e-05 1e-05 5 1500 1
2300001 -0.0839154 0 3 1490 1e-05 1e-05 1e-05 5 1500 1
2300002 0.0415327 0 46 1472 1e-05 1e-05 1e-05 5 1500 1
2307501 0.0843265 0 33 1389 1e-05 1e-05 1e-05 5 1500 1
2307502 -0.00585659 2 0 1453 1e-05 1e-05 1e-05 5 1500 1
2352501 -0.0408931 0 4 1474 1e-05 1e-05 1e-05 5 1500 1
2352502 0.0538486 1 0 1497 1e-05 1e-05 1e-05 5 1500 1
2390001 -0.0128596 64 0 1339 1e-05 1e-05 1e-05 5 1500 1
2390001 -0.0492897 7 0 1489 1e-05 1e-05 1e-05 5 1500 1
2412501 0.0126574 0 11 1452 1e-05 1e-05 1e-05 5 1500 1
2495001 -0.0245811 0 58 1351 1e-05 1e-05 1e-05 5 1500 1
2720002 0.0492809 0 82 827 1e-05 1e-05 1e-05 5 1500 1
3005001 -0.0827598 21 0 1449 1e-05 1e-05 1e-05 5 1500 1
3005002 0.0489189 20 0 164 1e-05 1e-05 1e-05 5 1500 1
3117501 0.0527678 2000 0 2 1e-05 1e-05 1e-05 5 1500 1
3117501 -0.101473 0 2000 39 1e-05 1e-05 1e-05 5 1500 1
3117502 -0.0467777 0 407 1278 1e-05 1e-05 1e-05 5 1500 1
3207501 -0.0253555 71 0 1466 1e-05 1e-05 1e-05 5 1500 1
3470001 -0.0614968 0 2 1498 1e-05 1e-05 1e-05 5 1500 1
3470002 -0.00461696 3 0 1110 1e-05 1e-05 1e-05 5 1500 1
3507502 -0.0189234 0 3 1498 1e-05 1e-05 1e-05 5 1500 1
3507502 -0.0304531 8 0 1496 1e-05 1e-05 1e-05 5 1500 1
3620001 -0.00385658 1 0 1498 1e-05 1e-05 1e-05 5 1500 1
3620001 0.0792908 935 0 607 1e-05 1e-05 1e-05 5 1500 1
3710002 0.00451007 0 11 624 1e-05 1e-05 1e-05 5 1500 1
3710002 0.0212126 0 2 1482 1e-05 1e-05 1e-05 5 1500 1
3747502 0.0654502 37 0 1463 1e-05 1e-05 1e-05 5 1500 1
3747502 0.0598848 0 6 1483 1e-05 1e-05 1e-05 5 1500 1
3830001 0.0961031 2000 0 192 1e-05 1e-05 1e-05 5 1500 1
3830001 -0.0745462 0 17 1486 1e-05 1e-05 1e-05 5 1500 1
3830001 0.0196253 0 5 1486 1e-05 1e-05 1e-05 5 1500 1
3830001 0.0958452 0 8 1325 1e-05 1e-05 1e-05 5 1500 1
3882501 0.0206111 0 16 1493 1e-05 1e-05 1e-05 5 1500 1
3882501 0.0547695 0 225 1330 1e-05 1e-05 1e-05 5 1500 1
3897502 0.00708894 296 0 1195 1e-05 1e-05 1e-05 5 1500 1
4122501 0.0524923 1 0 1498 1e-05 1e-05 1e-05 5 1500 1
4122502 -0.0655411 1 0 1500 1e-05 1e-05 1e-05 5 1500 1
4160001 -0.0960627 3 2000 23 1e-05 1e-05 1e-05 5 1500 1
4160001 0.0397269 0 4 1496 1e-05 1e-05 1e-05 5 1500 1
4482501 0.0207689 123 0 721 1e-05 1e-05 1e-05 5 1500 1
4482501 0.00268869 123 0 834 1e-05 1e-05 1e-05 5 1500 1
4482501 0.0214314 336 0 627 1e-05 1e-05 1e-05 5 1500 1
4482501 0.0794731 6 0 1489 1e-05 1e-05 1e-05 5 1500 1
4482501 0.0227031 0 1 1498 1e-05 1e-05 1e-05 5 1500 1
4482502 0.012932 0 17 1488 1e-05 1e-05 1e-05 5 1500 1
4617501 -0.0599428 106 0 1360 1e-05 1e-05 1e-05 5 1500 1
4617502 0.0772682 0 7 1463 1e-05 1e-05 1e-05 5 1500 1
4662501 0.0750163 876 0 321 1e-05 1e-05 1e-05 5 1500 1
4722501 0.00415503 3 0 1499 1e-05 1e-05 1e-05 5 1500 1
4722501 -0.0284081 0 461 217 1e-05 1e-05 1e-05 5 1500 1
4722502 -0.0101335 32 0 1419 1e-05 1e-05 1e-05 5 1500 1
4812501 0.0706103 95 0 1420 1e-05 1e-05 1e-05 5 1500 1
4812502 0.0318567 0 159 1217 1e-05 1e-05 1e-05 5 1500 1
4895001 -0.0712386 31 0 1284 1e-05 1e-05 1e-05 5 1500 1
4895002 0.0257133 1 0 1500 1e-05 1e-05 1e-05 5 1500 1
